spelling,count,percent,prevalence,len
alvidrar,86,93.0232558139535,1.44613430710783,8.0
alvidrio,91,85.71428571428571,1.0518744778426101,8.0
alvigrar,118,88.13559322033899,1.16278867225525,8.0
alvilla,106,77.3584905660377,0.741645931492874,7.0
alvinte,106,92.4528301886792,1.40697783210704,7.0
alvirmog,94,96.8085106382979,1.7916347719493602,8.0
alvirmoz,124,94.35483870967741,1.5473694085398897,8.0
alvirta,128,95.3125,1.63136891448974,7.0
alvirto,142,92.95774647887319,1.4415242915743798,7.0
alvisgar,115,89.5652173913044,1.23559620608464,8.0
alvismar,101,84.1584158415842,0.9869577194225619,8.0
alvista,166,81.3253012048193,0.8783403659361608,7.0
alvitral,119,76.47058823529409,0.712940861131437,8.0
alvitrar,142,76.76056338028171,0.7222499064518809,8.0
alvitrio,97,64.94845360824739,0.37989869167239293,8.0
alvitrió,127,83.4645669291339,0.9593120339372049,8.0
alvobdano,84,97.61904761904758,1.90221649578202,9.0
alvodán,111,83.7837837837838,0.971938628476634,7.0
alvolla,119,91.59663865546221,1.35196486704431,7.0
alvonja,100,90.0,1.2590839804270701,7.0
alvonza,117,88.034188034188,1.15785533606044,7.0
álvora,110,64.5454545454545,0.3691713625030901,6.0
alvorgado,124,84.6774193548387,1.00814033416557,9.0
alvorgador,117,89.74358974358981,1.2451491693702599,10.0
alvoroso,135,64.4444444444444,0.36648929388943396,8.0
alvuenjo,108,97.2222222222222,1.8452581167555002,8.0
alwa,128,97.65625,1.9078836959037098,4.0
alwar,118,99.15254237288141,2.21471458664844,5.0
alxada,128,96.09375,1.7095790090003002,6.0
alxilor,118,94.9152542372881,1.5951532678709999,7.0
alximbra,94,94.6808510638298,1.57472840246018,8.0
alximbrar,106,93.3962264150943,1.47298634801146,9.0
alzaguada,71,63.3802816901408,0.33838852211942705,9.0
alzáizar,128,75.0,0.6666433063863061,8.0
alzarañe,132,82.57575757575759,0.924934460531725,8.0
alzarape,89,84.2696629213483,0.991460698208858,8.0
alzárez,127,86.6141732283465,1.09153083811986,7.0
alzarfía,104,79.80769230769229,0.8242320977483871,8.0
alzarhía,130,84.6153846153846,1.00558470455566,8.0
alzil,143,91.60839160839159,1.35269262922193,5.0
alziz,95,92.63157894736841,1.4190146780524902,5.0
alzofeina,104,80.76923076923079,0.85822319441421,9.0
alzofiña,122,91.80327868852459,1.3648662807324698,8.0
alzofipa,125,91.2,1.32781267081175,8.0
alzóizar,93,84.94623655913979,1.01929167279133,8.0
alzoli,107,91.58878504672899,1.35147895750005,6.0
alzorpón,131,84.7328244274809,1.01042842240491,8.0
alzorzón,96,78.125,0.766926864656208,8.0
alzotí,107,91.58878504672899,1.35147895750005,6.0
amaado,114,90.35087719298251,1.2785583305406,6.0
amabectico,114,94.7368421052632,1.5795475176863998,10.0
amabeide,119,94.11764705882351,1.5281689806561003,8.0
amaberar,124,87.09677419354841,1.11352301141345,8.0
amábico,101,82.17821782178221,0.9099075132641509,7.0
amabuide,104,94.2307692307692,1.53725543826972,8.0
amácico,119,81.51260504201679,0.8851969442131851,7.0
amacobía,101,90.09900990099008,1.2645307136758002,8.0
amacuntado,104,89.42307692307692,1.2280636453678702,10.0
amadia,155,79.35483870967741,0.8085497241838421,6.0
amadiado,123,84.5528455284553,1.00301492833412,8.0
amadiedo,88,94.3181818181818,1.5443647274658898,8.0
amadiedor,110,95.4545454545455,1.64485362695147,9.0
amadiglosus,137,96.35036496350371,1.73770519021781,11.0
amadio,140,80.0,0.830953320559838,6.0
amadlado,111,93.69369369369369,1.4951899913388798,8.0
amadrallar,115,69.56521739130429,0.506353237996783,10.0
amaeronia,92,91.304347826087,1.33409137227955,9.0
amaezclar,79,84.8101265822785,1.01362967198767,9.0
amáfico,137,85.4014598540146,1.03847043015156,7.0
amafilapio,124,87.90322580645159,1.15152545558494,10.0
amafilaqus,107,93.4579439252336,1.47753340649189,10.0
amafrantar,140,92.8571428571429,1.43450370895324,10.0
amafristar,116,96.551724137931,1.7607787250870002,10.0
amaginar,103,85.4368932038835,1.03997930709932,8.0
amagipo,133,95.4887218045113,1.6481431071558503,7.0
amagorar,104,85.5769230769231,1.04596558252071,8.0
amagurar,109,74.3119266055046,0.645468147970346,8.0
amajeo,106,89.62264150943399,1.2386592976847701,6.0
amajuide,97,94.8453608247423,1.58899352007383,8.0
amákico,92,94.5652173913043,1.5648900349291102,7.0
amálalamente,88,98.8636363636364,2.13820634059987,12.0
amaleir,129,96.8992248062015,1.8029545755994698,7.0
amallado,76,47.3684210526316,-0.06535074895708799,8.0
amallador,82,53.658536585365894,0.0909139374039717,9.0
amalo,116,66.3793103448276,0.41835216482449,5.0
amameñadora,85,89.41176470588242,1.22746715652798,11.0
amamepar,99,93.9393939393939,1.51410188761928,8.0
amamivásado,103,97.0873786407767,1.82719867577026,11.0
amamo,119,93.2773109243697,1.46431008201665,5.0
amanava,126,94.44444444444441,1.55477359459685,7.0
amanavar,103,96.11650485436891,1.7120188002469199,8.0
amancorio,114,91.22807017543859,1.3294965279603101,9.0
amanémica,121,81.8181818181818,0.8964733640019159,9.0
amanémico,125,86.4,1.08193817615282,9.0
amañéneca,82,89.0243902439024,1.207298850612,9.0
amañéneco,106,89.62264150943399,1.2386592976847701,9.0
amanidal,101,90.09900990099008,1.2645307136758002,8.0
amánifamente,129,92.2480620155039,1.39343472176617,12.0
amanipca,111,96.39639639639641,1.7428984700431898,8.0
amanivar,98,85.71428571428571,1.0518744778426101,8.0
amanoria,93,88.1720430107527,1.16456887599403,8.0
amansavar,108,81.48148148148151,0.88405473468754,9.0
amaonchado,116,95.6896551724138,1.66785342358603,10.0
amaonchador,110,97.2727272727273,1.85217985876905,11.0
amaondradora,134,96.26865671641791,1.7286006288723799,12.0
amapélico,124,82.258064516129,0.912909154224357,9.0
amápico,126,84.92063492063491,1.0182241847945401,7.0
amaprantar,141,96.45390070921991,1.7494528861906102,10.0
amaréctico,99,86.86868686868691,1.1030625561996001,10.0
amarenar,59,57.62711864406779,0.19041614039542,8.0
amaréstico,80,82.5,0.922054784869055,10.0
amaretmino,112,92.8571428571429,1.43450370895324,10.0
amaribio,97,86.59793814432992,1.09080016299051,8.0
amarilliwe,108,98.14814814814821,1.98931299088332,10.0
amarillua,127,99.21259842519692,2.23236951094869,9.0
amarindia,90,91.11111111111109,1.32250513673844,9.0
amarindio,77,66.2337662337662,0.414413329600076,9.0
amarintio,60,70.0,0.518656932080391,9.0
amarivar,95,88.4210526315789,1.1768305212173702,8.0
amarnillar,117,82.051282051282,0.9051524750285039,10.0
amarobía,106,83.0188679245283,0.941934032077051,8.0
amarógeco,98,89.7959183673469,1.24797335157053,9.0
amaroreza,111,91.8918918918919,1.37046901724052,9.0
amartenta,97,90.7216494845361,1.29967803919225,9.0
amartente,122,92.62295081967208,1.4184289318557302,9.0
amartoso,100,87.0,1.1090699664504098,8.0
amarzador,84,81.9277108433735,0.9005430515558471,9.0
amasba,120,96.6666666666667,1.77438191034496,6.0
amasbamiento,113,92.92035398230091,1.43890658647428,12.0
amasérico,136,82.3529411764706,0.916486538590647,9.0
amasina,133,80.4511278195489,0.846869850297211,7.0
amasinar,102,74.50980392156859,0.651527730506594,8.0
amasino,101,81.1881188118812,0.87334465525278,7.0
amaslama,137,94.89051094890509,1.59296571215577,8.0
amaslamar,113,84.07079646017701,0.983425164660549,9.0
amasógeco,113,93.8053097345133,1.50371460413793,9.0
amasora,110,78.1818181818182,0.7688202934580619,7.0
amasorar,88,82.9545454545455,0.939449516817774,8.0
amasurar,99,67.6767676767677,0.45376219016988,8.0
amataunse,112,95.5357142857143,1.65269546838595,9.0
amatecir,92,94.5652173913043,1.5648900349291102,8.0
amatemivor,105,99.0476190476191,2.1854325988749097,10.0
amatigo,119,86.55462184873949,1.08885351647244,7.0
amatopar,115,94.7826086956522,1.58351404583964,8.0
amauadla,150,97.3333333333333,1.86060484597619,8.0
amauronus,111,98.1981981981982,1.9983781775499099,9.0
amaute,99,87.8787878787879,1.1503493803760099,6.0
amaveo,102,91.1764705882353,1.3264040973218,6.0
amazgado,94,88.29787234042549,1.17074291994348,8.0
amba,79,62.0253164556962,0.30298835752963,4.0
ambección,113,85.84070796460179,1.05734539584936,9.0
amberia,86,82.5581395348837,0.924264084613398,7.0
ambesdo,93,94.6236559139785,1.56984312096746,7.0
ambibadennio,138,94.9275362318841,1.59624196066937,12.0
ambidembro,113,89.38053097345129,1.22582247726823,10.0
ambidiembro,103,88.34951456310681,1.1732897989503401,11.0
ambigec,112,96.42857142857142,1.74655657297093,7.0
ambigeccente,102,94.11764705882351,1.5281689806561003,12.0
ambiridena,91,92.30769230769229,1.39735217810078,10.0
ambirimena,114,92.98245614035092,1.4432595553368401,10.0
ambisírrad,122,97.5409836065574,1.8905194291122698,10.0
ambisuídad,81,90.1234567901235,1.26588137468199,10.0
amblio,93,87.09677419354841,1.11352301141345,6.0
amblipicar,141,92.90780141843972,1.4380300364862701,10.0
ambrieble,110,92.7272727272727,1.42554403708045,9.0
ambrieción,81,93.82716049382721,1.5053962905079499,10.0
ambriedor,123,88.6178861788618,1.18664962301394,9.0
ambrio,118,83.8983050847458,0.9765064375174252,6.0
ambriofía,121,86.77685950413219,1.09888511088801,9.0
ambritíd,137,99.2700729927007,2.2499431436174904,8.0
ambrour,143,95.10489510489509,1.61217861718519,7.0
ambucaglo,122,95.90163934426229,1.68937524967968,9.0
ambucancio,104,93.2692307692308,1.46372452844172,10.0
ambulaphud,106,95.2830188679245,1.6286070710186002,10.0
ambulaphul,117,94.017094017094,1.52019673223095,10.0
amcitículo,89,98.876404494382,2.14133303389736,10.0
amder,134,98.50746268656721,2.05839492196968,5.0
amdo,107,99.0654205607477,2.19026983862327,4.0
amdos,82,89.0243902439024,1.207298850612,5.0
amduita,111,93.69369369369369,1.4951899913388798,7.0
amebadar,110,83.6363636363636,0.9660882971323729,8.0
amebentador,109,95.4128440366973,1.6408638137967801,11.0
amébrofe,92,93.4782608695652,1.47903696807313,8.0
amecamiento,99,84.84848484848479,1.01522203321703,11.0
amecdático,108,88.88888888888891,1.2003588580308602,10.0
amedero,107,91.58878504672899,1.35147895750005,7.0
amedia,110,79.0909090909091,0.7995009431327371,6.0
amedura,121,88.4297520661157,1.1772621001085302,7.0
ameetar,128,95.3125,1.63136891448974,7.0
amefado,145,90.34482758620692,1.27821844633179,7.0
amefrinar,134,94.0298507462687,1.52120279126255,9.0
amego,99,91.91919191919192,1.3722038089987298,5.0
amegonadora,122,95.0819672131148,1.61009531747127,11.0
ameile,83,95.18072289156629,1.6191188826507898,6.0
amejar,140,84.28571428571429,0.992112074347851,6.0
amejola,100,92.0,1.37736314971053,7.0
amélalamente,121,92.56198347107441,1.41430378105104,12.0
ameleno,112,90.17857142857142,1.26893489405068,7.0
amellado,61,54.09836065573771,0.10187932727338199,8.0
amellido,152,84.8684210526316,1.0160506595143002,8.0
amelollar,101,92.0792079207921,1.3824561579431498,9.0
amémate,106,87.7358490566038,1.14350208707051,7.0
amémica,123,82.9268292682927,0.9383807393843109,7.0
amémico,122,76.2295081967213,0.705248284557836,7.0
ameñar,94,75.531914893617,0.6832196066880649,6.0
amenco,104,87.5,1.1323198208026002,6.0
amenéfilo,108,75.92592592592591,0.695620273046338,9.0
aménico,65,60.0,0.25075957188291603,7.0
aménifamente,131,81.6793893129771,0.8913375837489559,12.0
aménito,140,80.0,0.830953320559838,7.0
amenizador,114,7.017543859649121,-1.4432595553368401,10.0
amenómeche,133,95.4887218045113,1.6481431071558503,10.0
ameñona,100,94.0,1.5188510207666102,7.0
amensián,109,93.57798165137609,1.4864657742396599,8.0
amensing,111,94.5945945945946,1.5673751582087299,8.0
améntota,84,89.2857142857143,1.22084989817065,8.0
amepadar,131,96.18320610687022,1.7192298964859598,8.0
amépico,102,86.27450980392159,1.07636353071275,7.0
amepsalina,111,90.0900900900901,1.2640384788940602,10.0
amepsalino,100,94.0,1.5188510207666102,10.0
amepsalitis,108,89.8148148148148,1.24899564513753,11.0
amepsaloide,110,92.7272727272727,1.42554403708045,11.0
ameramiento,77,63.636363636363605,0.345125531470472,11.0
amerape,123,98.3739837398374,2.0315905719041,7.0
amercillar,98,70.40816326530609,0.530279197852915,10.0
amerilís,106,82.0754716981132,0.9060570435075129,8.0
amerinado,114,72.8070175438597,0.600127820896999,9.0
amerpalidad,115,97.3913043478261,1.8687890139573702,11.0
amerrar,114,77.1929824561403,0.7362493776299129,7.0
amerre,86,91.86046511627909,1.3684770826153303,6.0
amerro,123,86.99186991869921,1.10869686311257,6.0
amersentar,109,89.90825688073392,1.25407013662614,10.0
amertivar,107,92.52336448598129,1.4117031577949801,9.0
amescauzante,112,97.32142857142858,1.8589395006988099,12.0
amescuizante,110,87.2727272727273,1.1216765279254899,12.0
amésdala,95,88.4210526315789,1.1768305212173702,8.0
amestamiento,92,82.6086956521739,0.9261888883586429,12.0
ametobria,115,93.0434782608696,1.4475636246744998,9.0
ametochia,115,98.2608695652174,2.00996604611067,9.0
amezar,108,72.2222222222222,0.5828415072712161,6.0
amezo,132,93.1818181818182,1.45742173859765,5.0
amezola,110,87.2727272727273,1.1216765279254899,7.0
amí,103,81.55339805825241,0.886695766113415,3.0
ámiao,106,98.1132075471698,1.98308003275006,5.0
amibursario,129,94.5736434108527,1.56560183363906,11.0
amicada,116,84.48275862068971,1.00014285507212,7.0
amicado,121,79.33884297520659,0.8079994320538499,7.0
amicama,106,91.5094339622642,1.34658723517521,7.0
amicótico,108,59.2592592592593,0.23183436245301,9.0
amidio,120,83.3333333333333,0.9541652531461949,6.0
amiego,143,90.20979020979021,1.2706697715279,6.0
amieno,108,86.11111111111109,1.06915462700647,6.0
ámieo,122,95.90163934426229,1.68937524967968,5.0
amierdo,103,90.2912621359223,1.27521540634169,7.0
amiersado,95,95.78947368421049,1.6778907888762098,9.0
amifémero,110,85.4545454545455,1.04073188646754,9.0
amifogamio,113,92.0353982300885,1.37963480633396,10.0
amihaplado,112,98.2142857142857,2.0013271767618,10.0
amijaulable,110,93.6363636363636,1.4908533552466599,11.0
amijaulación,105,96.1904761904762,1.72002129141597,12.0
amijaulador,101,95.04950495049499,1.6071575931497601,11.0
amimadudro,103,96.11650485436891,1.7120188002469199,10.0
amimalivor,102,96.078431372549,1.70794224878617,10.0
aminlamar,134,93.28358208955221,1.4647648877985,9.0
aminosidal,128,78.125,0.766926864656208,10.0
amintado,117,77.7777777777778,0.7554150263604692,8.0
amintar,127,88.97637795275591,1.20483315850045,7.0
amireidio,121,92.56198347107441,1.41430378105104,9.0
amireidosus,127,97.63779527559049,1.9050647598352901,11.0
amiretmente,105,99.0476190476191,2.1854325988749097,11.0
amiria,107,91.58878504672899,1.35147895750005,6.0
amirio,125,85.6,1.0469557225256898,6.0
amirsamación,103,98.0582524271845,1.9734299167984501,12.0
amirsamado,113,86.7256637168142,1.0965643965733198,10.0
amirsamador,116,94.8275862068966,1.58743661039685,11.0
amiseita,88,92.0454545454545,1.3802814635400102,8.0
amiseito,93,93.54838709677419,1.48425254187008,8.0
amisieslo,118,96.6101694915254,1.7676547201059898,9.0
amisiote,128,95.3125,1.63136891448974,8.0
amistadora,65,61.538461538461505,0.290363111259903,10.0
amistamiento,117,80.3418803418803,0.842995842051171,12.0
amistelar,92,72.8260869565217,0.6006945070916391,9.0
amistillar,107,79.43925233644859,0.8114578244338501,10.0
amitonus,100,98.0,1.96339753526866,8.0
amizoilable,105,92.38095238095242,1.4021946029821202,11.0
amizoilador,115,92.1739130434783,1.38859308353038,11.0
amles,97,96.90721649484541,1.8039629623364601,5.0
amlios,133,95.4887218045113,1.6481431071558503,6.0
ammerbativo,120,95.0,1.60270409055176,11.0
ámmico,123,91.869918699187,1.36907571129354,6.0
ammistuir,105,97.1428571428571,1.83455650299486,9.0
ammósico,109,88.9908256880734,1.20557435739718,8.0
amna,124,95.1612903225807,1.61733285181597,4.0
amnaztico,128,90.625,1.29411702993669,9.0
amnias,141,80.1418439716312,0.8359349675631701,6.0
amno,107,97.196261682243,1.84173433902285,4.0
amobipadora,80,93.75,1.49947673418582,11.0
amocador,103,81.55339805825241,0.886695766113415,8.0
amocear,113,89.38053097345129,1.22582247726823,7.0
amoceo,99,82.8282828282828,0.93458929107348,6.0
amochadiro,110,95.4545454545455,1.64485362695147,10.0
amochalero,128,82.8125,0.933983314534013,10.0
amogibado,127,82.6771653543307,0.928801193218178,9.0
amogibante,107,93.4579439252336,1.47753340649189,10.0
amoile,105,95.23809523809521,1.62442228428857,6.0
amoitar,111,86.4864864864865,1.0857998166002099,7.0
amoite,99,96.969696969697,1.8119106729526002,6.0
amollante,113,70.79646017699109,0.541402639202373,9.0
amolo,118,75.4237288135593,0.679833062297796,5.0
amomadadora,129,93.0232558139535,1.44613430710783,11.0
amomenta,115,90.4347826086957,1.28328768849077,8.0
amominácia,143,92.30769230769229,1.39735217810078,10.0
amominácio,88,80.6818181818182,0.8550923939811608,10.0
amomislo,103,95.14563106796119,1.61589736767747,8.0
amomivar,144,93.05555555555559,1.4484186573171398,8.0
amonanlia,90,88.88888888888891,1.2003588580308602,9.0
amonintar,89,87.64044943820231,1.13896176710852,9.0
amontito,113,91.1504424778761,1.32484900031083,8.0
amonto,119,73.9495798319328,0.634432938217244,6.0
amopongetal,107,96.2616822429907,1.7278300868184702,11.0
amorco,114,92.98245614035092,1.4432595553368401,6.0
amorra,85,74.1176470588235,0.6395417106286729,6.0
amorre,114,80.7017543859649,0.8558056976364,6.0
amortigert,124,97.5806451612903,1.8964298656468401,10.0
amortigües,59,25.423728813559297,-0.653568520956194,10.0
amortolitado,118,86.4406779661017,1.08375244317652,12.0
amoscido,125,91.2,1.32781267081175,8.0
amoscidor,120,90.8333333333333,1.3061545657326201,9.0
amosepar,149,91.9463087248322,1.37393105573396,8.0
amosijar,76,84.2105263157895,0.98906451259398,8.0
amotía,89,88.76404494382021,1.19401548680784,6.0
amótiramente,133,90.2255639097744,1.27154779737928,12.0
ampabes,103,95.14563106796119,1.61589736767747,7.0
amparabena,121,89.25619834710741,1.2193081071231202,10.0
amparape,99,92.92929292929291,1.43953147093846,8.0
ampecímeche,140,96.42857142857142,1.74655657297093,11.0
amperbizosus,74,94.5945945945946,1.5673751582087299,12.0
ampetus,119,93.2773109243697,1.46431008201665,7.0
ampibí,135,91.85185185185179,1.36793209200476,6.0
ampibú,137,90.5109489051095,1.28760582197629,6.0
ampicyal,147,97.95918367346941,1.95648401856004,8.0
ampicyán,138,98.5507246376812,2.06740877418397,8.0
ampiji,96,96.875,1.7999090527558002,6.0
ampijú,106,91.5094339622642,1.34658723517521,6.0
amplar,100,86.0,1.06428414114225,6.0
ampnar,129,93.79844961240309,1.5031875090011697,6.0
amprásimo,111,88.28828828828829,1.17027109072584,9.0
amprieble,116,93.9655172413793,1.51614473543618,9.0
ampriedora,111,94.5945945945946,1.5673751582087299,10.0
ampriemiste,107,95.32710280373828,1.6327415513006598,11.0
amprietivo,142,95.07042253521129,1.6090489718568,10.0
ampripicar,117,96.5811965811966,1.7642356812606599,10.0
amprolitoma,131,90.07633587786259,1.26328006006974,11.0
ampronémico,115,82.6086956521739,0.9261888883586429,11.0
ampronerría,94,94.6808510638298,1.57472840246018,11.0
amprorabría,109,96.3302752293578,1.7354532768327702,11.0
amprorafría,124,95.1612903225807,1.61733285181597,11.0
amprorógeco,106,95.2830188679245,1.6286070710186002,11.0
amprorogía,149,95.9731543624161,1.69681551990478,10.0
amprosísica,89,95.50561797752809,1.6497759764217999,11.0
amprosísico,100,89.0,1.20604536271866,11.0
amprotomía,109,83.4862385321101,0.960164407431029,10.0
ampsa,134,96.26865671641791,1.7286006288723799,5.0
ampto,116,96.551724137931,1.7607787250870002,5.0
amptogía,126,95.23809523809521,1.62442228428857,8.0
amptosieno,114,95.61403508771929,1.66035973500476,10.0
ampucianismo,102,86.27450980392159,1.07636353071275,12.0
ampucuenismo,131,94.6564885496183,1.57264290657503,12.0
ampuricenlo,109,95.4128440366973,1.6408638137967801,11.0
amputalante,142,84.50704225352109,1.00113703282488,11.0
amtezolado,120,94.1666666666667,1.5320909203943702,10.0
amtinerría,124,93.54838709677419,1.48425254187008,10.0
amtonitoria,117,96.5811965811966,1.7642356812606599,11.0
amu,115,95.6521739130435,1.66412747998681,3.0
amue,109,98.1651376146789,1.99237183513455,4.0
amuesto,134,92.53731343283579,1.41264138536102,7.0
amupar,119,94.11764705882351,1.5281689806561003,6.0
amurio,106,85.84905660377359,1.05770779748705,6.0
amuvar,125,96.0,1.69963288883676,6.0
anaata,116,95.6896551724138,1.66785342358603,6.0
anabenta,104,93.2692307692308,1.46372452844172,8.0
anabepco,140,94.2857142857143,1.54171503327788,8.0
anabírco,119,89.07563025210091,1.2099384258802799,8.0
anabislo,103,95.14563106796119,1.61589736767747,8.0
anabivar,113,97.34513274336278,1.8622605612707201,8.0
anablania,113,92.92035398230091,1.43890658647428,9.0
anáblida,140,85.0,1.02153718691949,8.0
anacartucceo,119,98.31932773109241,2.02102370826958,12.0
anaceciza,108,99.07407407407409,2.19263990925479,9.0
anacenta,113,91.1504424778761,1.32484900031083,8.0
anachafítico,122,90.983606557377,1.31495629840092,12.0
anacivar,123,92.6829268292683,1.4225106956312799,8.0
añadonave,113,97.34513274336278,1.8622605612707201,9.0
anaelégeco,125,92.0,1.37736314971053,10.0
anafada,101,87.12871287128709,1.11499751842153,7.0
anafado,113,88.4955752212389,1.1805347180059,7.0
anafireptico,119,78.1512605042017,0.767801636689575,12.0
anafosto,98,85.71428571428571,1.0518744778426101,8.0
anafrinus,84,96.42857142857142,1.74655657297093,9.0
anagadira,114,94.7368421052632,1.5795475176863998,9.0
anago,131,84.7328244274809,1.01042842240491,5.0
anahuenar,125,96.0,1.69963288883676,9.0
anajalotado,109,91.74311926605499,1.3610868698248002,11.0
anajar,124,86.2903225806452,1.0770641382678199,6.0
anajista,107,89.7196261682243,1.24385916156799,8.0
anajo,105,84.76190476190479,1.01163148557574,5.0
anakorco,108,99.07407407407409,2.19263990925479,8.0
analénseco,105,90.4761904761905,1.28563227130428,10.0
analibado,106,84.9056603773585,1.01760034248805,9.0
analrar,97,95.8762886597938,1.6867601310062,7.0
anaméudico,111,81.0810810810811,0.8694617977563509,10.0
anamilonado,106,85.84905660377359,1.05770779748705,11.0
anamolposus,101,96.03960396039601,1.7038140002289999,11.0
anamontáceo,106,85.84905660377359,1.05770779748705,11.0
ananario,96,86.4583333333333,1.08454099661034,8.0
anañavo,115,96.5217391304348,1.7572831100507802,7.0
añancamiento,83,90.3614457831325,1.27915245881727,12.0
anandano,108,89.8148148148148,1.24899564513753,8.0
ananera,137,83.9416058394161,0.9782388530991,7.0
ananero,93,78.494623655914,0.7792941641389541,7.0
ananesa,103,94.1747572815534,1.53274050101511,7.0
ananilla,139,88.4892086330935,1.1802176294923,8.0
ananita,83,66.26506024096389,0.415259689426353,7.0
ananoirismo,136,78.67647058823529,0.785422518194176,11.0
ananolia,109,82.5688073394495,0.9246699506764391,8.0
ananomivor,98,98.9795918367347,2.16740374939454,10.0
ananoso,107,80.3738317757009,0.8441275560013001,7.0
ananto,122,90.983606557377,1.31495629840092,6.0
anaola,86,90.6976744186046,1.29829481769357,6.0
anaolar,112,90.17857142857142,1.26893489405068,7.0
añaparrado,146,84.2465753424658,0.9905245243264829,10.0
anapcico,114,96.4912280701754,1.75374807337942,8.0
anapilidal,94,90.42553191489358,1.2827648617923,10.0
anapiltismo,119,88.2352941176471,1.1676668424864098,11.0
anapittismo,129,96.8992248062015,1.8029545755994698,11.0
anapittista,103,97.0873786407767,1.82719867577026,11.0
anapréneco,107,94.39252336448601,1.55047296546502,10.0
anar,122,80.327868852459,0.84249989808666,4.0
anaresgado,122,90.1639344262295,1.26812280603758,10.0
anarhyea,146,96.57534246575341,1.76354734684178,8.0
anarillie,83,96.3855421686747,1.7416696561159302,9.0
anarliasmo,118,97.45762711864408,1.87830843694335,10.0
anarliasta,130,94.6153846153846,1.56913972749015,10.0
anásaro,130,86.1538461538462,1.0710346584816701,7.0
anasoje,111,96.39639639639641,1.7428984700431898,7.0
anaspenia,92,81.5217391304348,0.885532377126918,9.0
anasuato,112,91.9642857142857,1.37507839107191,8.0
anatea,116,75.86206896551721,0.6936032827490289,6.0
anatefatigad,109,97.24770642201841,1.8487396677821002,12.0
anatefatigal,112,87.5,1.1323198208026002,12.0
anatino,114,92.98245614035092,1.4432595553368401,7.0
anatobado,114,91.22807017543859,1.3294965279603101,9.0
anaxalotado,116,88.79310344827591,1.19548766759654,11.0
anaxiarería,119,92.43697478991601,1.40591994115374,11.0
anazero,127,92.9133858267717,1.4384198612340502,7.0
anazuela,104,86.53846153846149,1.08812832350529,8.0
anazuelo,120,85.0,1.02153718691949,8.0
anba,116,96.551724137931,1.7607787250870002,4.0
anbón,93,91.39784946236558,1.33976246993415,5.0
ancabiento,115,94.7826086956522,1.58351404583964,10.0
ancácope,117,89.74358974358981,1.2451491693702599,8.0
ancádoto,103,92.23300970873791,1.3924492227047198,8.0
ancafiento,108,96.29629629629629,1.7316643961222402,10.0
ancáfoda,115,83.4782608695652,0.959850554053413,8.0
ancágeno,129,85.2713178294574,1.03294869902607,8.0
ancaijidante,106,98.1132075471698,1.98308003275006,12.0
ancájona,141,83.68794326241141,0.9681314528402571,8.0
ancánimo,105,82.8571428571429,0.9356982509272891,8.0
ancar,58,56.8965517241379,0.171986330102639,5.0
ancareva,125,93.6,1.4881171553235701,8.0
ancarí,126,84.92063492063491,1.0182241847945401,6.0
ancarilla,106,86.7924528301887,1.0995931360390199,9.0
ancártico,151,85.4304635761589,1.03970533508699,9.0
ancarú,110,90.9090909090909,1.3105791121681298,6.0
ancary,92,94.5652173913043,1.5648900349291102,6.0
ancático,139,86.33093525179859,1.07886596757824,8.0
ancatislo,113,94.6902654867257,1.5755361398150802,9.0
ancázoda,95,92.63157894736841,1.4190146780524902,8.0
ance,98,90.8163265306122,1.30516480790508,4.0
anceccho,160,96.875,1.7999090527558002,8.0
ancectrió,105,90.4761904761905,1.28563227130428,9.0
ancenbuenok,92,100.0,2.5758293035489,11.0
ancendiscio,128,92.96875,1.44229648986871,11.0
ancendiste,143,76.22377622377621,0.7050658929000241,10.0
ancénimo,122,81.14754098360659,0.8718711234397858,8.0
ancente,98,93.8775510204082,1.50929078024849,7.0
ancentir,114,80.7017543859649,0.8558056976364,8.0
ancenzawk,112,97.32142857142858,1.8589395006988099,9.0
ancer,168,95.23809523809521,1.62442228428857,5.0
ancergyan,112,97.32142857142858,1.8589395006988099,9.0
ancerjorosta,124,95.1612903225807,1.61733285181597,12.0
ancerogía,111,88.28828828828829,1.17027109072584,9.0
ancerpes,92,93.4782608695652,1.47903696807313,8.0
ancerún,121,90.08264462809922,1.2636278396278,7.0
ancestrió,151,84.1059602649007,0.984841389044514,9.0
anchamiste,100,98.0,1.96339753526866,10.0
anchasita,127,93.7007874015748,1.4957285415104398,9.0
anchedero,110,88.1818181818182,1.1650469223056001,9.0
anchéfilo,131,93.89312977099242,1.5104994464076102,9.0
anchégeno,112,92.8571428571429,1.43450370895324,9.0
anchégino,146,94.5205479452055,1.56112970453966,9.0
anchémeda,115,95.6521739130435,1.66412747998681,9.0
anchézona,85,94.11764705882351,1.5281689806561003,9.0
anchicislo,123,95.1219512195122,1.61373293973245,10.0
anchiejo,115,93.0434782608696,1.4475636246744998,8.0
anchilana,78,89.74358974358981,1.2451491693702599,9.0
anchilano,85,85.8823529411765,1.0591545243445,9.0
ancholeo,113,87.6106194690265,1.13754688953076,8.0
anchopilio,117,95.7264957264957,1.67153837909781,10.0
anchozobia,116,91.3793103448276,1.33863460400228,10.0
ancillera,122,74.5901639344262,0.653995423479547,9.0
ancir,124,91.1290322580645,1.3235722051090901,5.0
